,uf,municipio,cod_municipio,zona,secao,modelo_urna,22,13,branco,nulo,comparecimentos,aptos
932,RR,CANTÁ,03069,0005,0500,UE2015,156,39,4,1,211,252
933,RR,CANTÁ,03069,0005,0501,UE2015,161,37,0,4,216,261
934,RR,CANTÁ,03069,0005,0502,UE2015,161,34,2,6,215,256
935,RR,CANTÁ,03069,0005,0503,UE2015,78,168,2,4,269,298
936,RR,CANTÁ,03069,0005,0504,UE2015,96,154,1,5,270,307
937,RR,CANTÁ,03069,0005,0505,UE2015,151,49,0,4,225,256
938,RR,CANTÁ,03069,0005,0506,UE2015,155,35,2,2,213,257
939,RR,CANTÁ,03069,0005,0507,UE2015,161,19,0,2,189,225
940,RR,CANTÁ,03069,0005,0508,UE2015,164,24,1,4,204,229
941,RR,CANTÁ,03069,0005,0509,UE2015,127,79,3,4,229,268
942,RR,CANTÁ,03069,0005,0511,UE2015,53,168,0,3,239,258
943,RR,CANTÁ,03069,0005,0512,UE2015,149,42,1,2,206,245
944,RR,CANTÁ,03069,0005,0514,UE2015,125,33,1,3,175,204
945,RR,CANTÁ,03069,0005,0515,UE2015,124,43,1,4,177,221
946,RR,CANTÁ,03069,0005,0516,UE2015,123,45,3,5,191,221
947,RR,CANTÁ,03069,0005,0517,UE2015,134,42,0,2,185,221
948,RR,CANTÁ,03069,0005,0518,UE2015,120,44,1,2,174,222
949,RR,CANTÁ,03069,0005,0519,UE2020,142,45,3,2,209,258
950,RR,CANTÁ,03069,0005,0520,UE2020,146,41,1,4,213,250
951,RR,CANTÁ,03069,0005,0521,UE2015,189,48,2,3,251,321
952,RR,CANTÁ,03069,0005,0523,UE2015,225,62,1,1,313,362
953,RR,CANTÁ,03069,0005,0524,UE2015,176,45,4,3,240,286
954,RR,CANTÁ,03069,0005,0525,UE2015,127,48,1,3,190,232
955,RR,CANTÁ,03069,0005,0526,UE2015,167,61,0,5,248,300
956,RR,CANTÁ,03069,0005,0527,UE2015,148,66,1,12,245,295
957,RR,CANTÁ,03069,0005,0528,UE2015,190,57,2,7,278,343
958,RR,CANTÁ,03069,0005,0529,UE2015,212,39,1,3,265,307
959,RR,CANTÁ,03069,0005,0530,UE2020,147,46,1,3,215,261
960,RR,CANTÁ,03069,0005,0531,UE2020,150,46,0,0,218,260
961,RR,CANTÁ,03069,0005,0534,UE2020,153,35,1,3,212,254
962,RR,CANTÁ,03069,0005,0536,UE2015,85,66,1,2,159,200
963,RR,CANTÁ,03069,0005,0605,UE2015,41,79,0,1,130,145
964,RR,CANTÁ,03069,0005,0606,UE2015,64,113,0,3,197,235
965,RR,CANTÁ,03069,0005,0620,UE2015,160,49,2,2,229,295
966,RR,CANTÁ,03069,0005,0642,UE2020,82,34,0,2,123,134
967,RR,CANTÁ,03069,0005,0643,UE2020,93,25,0,0,125,137
968,RR,BONFIM,03077,0005,0537,UE2020,183,31,1,1,228,259
969,RR,BONFIM,03077,0005,0538,UE2020,174,34,1,1,221,261
970,RR,BONFIM,03077,0005,0539,UE2020,162,30,1,2,207,256
971,RR,BONFIM,03077,0005,0540,UE2020,162,42,0,7,220,256
972,RR,BONFIM,03077,0005,0541,UE2020,156,42,1,1,208,257
973,RR,BONFIM,03077,0005,0542,UE2020,159,29,2,1,202,257
974,RR,BONFIM,03077,0005,0543,UE2015,104,101,3,10,223,261
975,RR,BONFIM,03077,0005,0544,UE2015,97,112,1,3,224,257
976,RR,BONFIM,03077,0005,0545,UE2015,120,91,1,3,228,256
977,RR,BONFIM,03077,0005,0546,UE2015,202,44,0,3,263,295
978,RR,BONFIM,03077,0005,0547,UE2015,197,50,1,4,258,295
979,RR,BONFIM,03077,0005,0548,UE2015,174,61,2,1,244,293
980,RR,BONFIM,03077,0005,0549,UE2015,57,189,4,4,261,288
981,RR,BONFIM,03077,0005,0550,UE2015,53,175,2,2,238,273
982,RR,BONFIM,03077,0005,0551,UE2015,146,45,0,2,198,242
983,RR,BONFIM,03077,0005,0552,UE2015,148,42,1,0,202,245
984,RR,BONFIM,03077,0005,0553,UE2015,143,41,1,0,194,235
985,RR,BONFIM,03077,0005,0554,UE2015,171,49,0,1,234,258
986,RR,BONFIM,03077,0005,0555,UE2015,158,58,0,4,229,256
987,RR,BONFIM,03077,0005,0556,UE2015,173,33,1,0,221,257
988,RR,BONFIM,03077,0005,0557,UE2015,156,44,1,0,207,253
989,RR,BONFIM,03077,0005,0558,UE2015,29,144,1,7,186,209
990,RR,BONFIM,03077,0005,0559,UE2015,28,116,0,4,153,192
991,RR,BONFIM,03077,0005,0560,UE2015,53,155,0,4,220,244
992,RR,BONFIM,03077,0005,0561,UE2015,54,111,0,4,170,204
993,RR,BONFIM,03077,0005,0563,UE2015,79,13,1,3,103,120
994,RR,BONFIM,03077,0005,0564,UE2020,183,33,2,11,247,268
995,RR,BONFIM,03077,0005,0565,UE2020,176,30,2,3,224,261
996,RR,BONFIM,03077,0005,0566,UE2020,163,37,1,6,216,259
997,RR,BONFIM,03077,0005,0567,UE2020,168,35,0,3,213,261
998,RR,BONFIM,03077,0005,0568,UE2020,157,40,1,1,207,263
999,RR,BONFIM,03077,0005,0569,UE2015,18,147,0,2,169,195
1000,RR,BONFIM,03077,0005,0570,UE2020,175,40,2,10,244,294
1001,RR,BONFIM,03077,0005,0571,UE2020,190,39,1,7,253,291
1002,RR,BONFIM,03077,0005,0572,UE2020,185,33,0,3,233,290
1003,RR,BONFIM,03077,0005,0573,UE2020,175,33,4,14,235,291
1004,RR,BONFIM,03077,0005,0574,UE2020,185,26,2,8,232,291
1005,RR,BONFIM,03077,0005,0575,UE2015,92,68,0,2,167,187
1006,RR,BONFIM,03077,0005,0576,UE2015,116,58,0,5,188,248
1007,RR,BONFIM,03077,0005,0577,UE2015,58,82,0,2,146,165
1008,RR,BONFIM,03077,0005,0635,UE2015,109,15,0,3,131,158
1009,RR,RORAINÓPOLIS,03085,0008,0001,UE2015,147,79,1,3,242,293
1010,RR,RORAINÓPOLIS,03085,0008,0002,UE2015,126,101,1,1,240,288
1011,RR,RORAINÓPOLIS,03085,0008,0003,UE2015,135,75,2,5,230,283
1012,RR,RORAINÓPOLIS,03085,0008,0004,UE2015,105,46,1,5,172,212
1013,RR,RORAINÓPOLIS,03085,0008,0005,UE2015,101,43,1,4,161,209
1014,RR,RORAINÓPOLIS,03085,0008,0006,UE2015,127,43,0,4,185,212
1015,RR,RORAINÓPOLIS,03085,0008,0007,UE2015,98,43,0,4,162,213
1016,RR,RORAINÓPOLIS,03085,0008,0008,UE2015,97,56,1,4,169,207
1017,RR,RORAINÓPOLIS,03085,0008,0009,UE2020,133,52,4,10,218,258
1018,RR,RORAINÓPOLIS,03085,0008,0010,UE2020,129,69,1,7,218,257
1019,RR,RORAINÓPOLIS,03085,0008,0011,UE2020,153,52,2,2,220,256
1020,RR,RORAINÓPOLIS,03085,0008,0012,UE2020,132,57,3,3,208,256
1021,RR,RORAINÓPOLIS,03085,0008,0013,UE2020,140,53,3,4,212,253
1022,RR,RORAINÓPOLIS,03085,0008,0014,UE2020,136,53,3,5,214,255
1023,RR,RORAINÓPOLIS,03085,0008,0015,UE2020,131,53,2,5,212,262
1024,RR,RORAINÓPOLIS,03085,0008,0016,UE2020,150,56,2,5,226,260
1025,RR,RORAINÓPOLIS,03085,0008,0017,UE2020,156,44,0,2,212,257
1026,RR,RORAINÓPOLIS,03085,0008,0018,UE2020,152,51,0,1,215,261
1027,RR,RORAINÓPOLIS,03085,0008,0019,UE2020,152,46,3,4,215,255
1028,RR,RORAINÓPOLIS,03085,0008,0020,UE2020,146,51,1,6,214,256
1029,RR,RORAINÓPOLIS,03085,0008,0021,UE2015,105,83,1,6,203,236
1030,RR,RORAINÓPOLIS,03085,0008,0022,UE2015,112,80,1,6,206,238
1031,RR,RORAINÓPOLIS,03085,0008,0023,UE2015,119,62,0,5,194,233
1032,RR,RORAINÓPOLIS,03085,0008,0024,UE2015,168,89,3,5,288,342
1033,RR,RORAINÓPOLIS,03085,0008,0028,UE2015,116,72,1,6,206,258
1034,RR,RORAINÓPOLIS,03085,0008,0029,UE2015,132,66,1,3,210,256
1035,RR,RORAINÓPOLIS,03085,0008,0030,UE2015,58,76,1,2,142,164
1036,RR,RORAINÓPOLIS,03085,0008,0031,UE2020,147,55,5,5,221,276
1037,RR,RORAINÓPOLIS,03085,0008,0032,UE2020,149,63,1,4,235,289
1038,RR,RORAINÓPOLIS,03085,0008,0033,UE2020,156,56,1,4,226,286
1039,RR,RORAINÓPOLIS,03085,0008,0034,UE2020,156,53,3,2,233,284
1040,RR,RORAINÓPOLIS,03085,0008,0035,UE2020,161,58,1,4,239,283
1041,RR,RORAINÓPOLIS,03085,0008,0036,UE2020,133,78,2,2,230,276
1042,RR,RORAINÓPOLIS,03085,0008,0037,UE2020,163,49,2,2,226,274
1043,RR,RORAINÓPOLIS,03085,0008,0038,UE2020,151,53,1,9,223,274
1044,RR,RORAINÓPOLIS,03085,0008,0039,UE2020,142,52,0,5,216,273
1045,RR,RORAINÓPOLIS,03085,0008,0040,UE2020,158,45,4,2,221,282
1046,RR,RORAINÓPOLIS,03085,0008,0041,UE2020,165,59,1,1,239,285
1047,RR,RORAINÓPOLIS,03085,0008,0042,UE2020,156,59,3,4,232,281
1048,RR,RORAINÓPOLIS,03085,0008,0043,UE2020,163,61,0,2,233,265
1049,RR,RORAINÓPOLIS,03085,0008,0044,UE2020,166,50,1,4,229,264
1050,RR,RORAINÓPOLIS,03085,0008,0045,UE2020,137,56,1,5,221,261
1051,RR,RORAINÓPOLIS,03085,0008,0046,UE2020,156,41,3,6,222,261
1052,RR,RORAINÓPOLIS,03085,0008,0047,UE2020,127,54,1,2,195,228
1053,RR,RORAINÓPOLIS,03085,0008,0048,UE2020,117,47,1,6,182,226
1054,RR,RORAINÓPOLIS,03085,0008,0049,UE2020,150,39,1,5,208,229
1055,RR,RORAINÓPOLIS,03085,0008,0050,UE2020,120,50,3,1,185,232
1056,RR,RORAINÓPOLIS,03085,0008,0051,UE2020,135,45,2,1,199,229
1057,RR,RORAINÓPOLIS,03085,0008,0052,UE2015,158,45,2,3,221,283
1058,RR,RORAINÓPOLIS,03085,0008,0053,UE2015,58,25,0,1,87,107
1059,RR,RORAINÓPOLIS,03085,0008,0054,UE2020,163,38,0,4,213,252
1060,RR,RORAINÓPOLIS,03085,0008,0055,UE2020,122,57,4,7,207,267
1061,RR,RORAINÓPOLIS,03085,0008,0056,UE2015,99,44,0,5,152,211
1062,RR,RORAINÓPOLIS,03085,0008,0057,UE2020,138,48,1,7,208,261
1063,RR,RORAINÓPOLIS,03085,0008,0058,UE2020,133,47,2,2,191,245
1064,RR,RORAINÓPOLIS,03085,0008,0059,UE2015,169,82,3,3,267,328
1065,RR,RORAINÓPOLIS,03085,0008,0060,UE2015,98,49,2,1,158,213
1066,RR,RORAINÓPOLIS,03085,0008,0061,UE2020,157,39,0,6,207,252
1067,RR,RORAINÓPOLIS,03085,0008,0062,UE2015,139,85,3,9,254,294
1068,RR,RORAINÓPOLIS,03085,0008,0063,UE2020,133,55,1,8,214,274
1069,RR,RORAINÓPOLIS,03085,0008,0064,UE2020,131,38,2,0,181,225
1070,RR,RORAINÓPOLIS,03085,0008,0065,UE2020,157,49,3,3,223,293
1071,RR,RORAINÓPOLIS,03085,0008,0066,UE2020,151,46,3,1,208,275
1072,RR,RORAINÓPOLIS,03085,0008,0067,UE2020,133,35,2,0,180,232
1073,RR,RORAINÓPOLIS,03085,0008,0068,UE2015,89,47,2,1,146,214
1074,RR,RORAINÓPOLIS,03085,0008,0069,UE2020,193,59,0,6,270,331
1075,RR,RORAINÓPOLIS,03085,0008,0070,UE2020,149,63,4,2,231,291
1076,RR,RORAINÓPOLIS,03085,0008,0071,UE2020,150,49,8,8,229,269
1077,RR,RORAINÓPOLIS,03085,0008,0072,UE2020,139,64,3,3,222,274
1078,RR,RORAINÓPOLIS,03085,0008,0073,UE2020,149,61,0,5,231,288
1079,RR,RORAINÓPOLIS,03085,0008,0074,UE2015,140,51,1,2,201,273
1080,RR,RORAINÓPOLIS,03085,0008,0075,UE2015,125,53,1,2,189,235
1081,RR,RORAINÓPOLIS,03085,0008,0076,UE2020,131,43,1,4,187,247
1082,RR,RORAINÓPOLIS,03085,0008,0077,UE2020,138,50,4,3,207,280
1083,RR,RORAINÓPOLIS,03085,0008,0078,UE2020,161,46,2,4,217,300
1084,RR,RORAINÓPOLIS,03085,0008,0079,UE2015,132,58,2,3,204,286
1085,RR,RORAINÓPOLIS,03085,0008,0080,UE2020,165,57,2,1,235,294
1086,RR,RORAINÓPOLIS,03085,0008,0081,UE2020,127,49,2,1,185,210
1087,RR,RORAINÓPOLIS,03085,0008,0082,UE2015,98,14,1,4,122,137
1088,RR,RORAINÓPOLIS,03085,0008,0083,UE2020,132,57,0,5,203,242
1089,RR,MUCAJAÍ,03093,0006,0021,UE2020,129,51,0,5,199,236
1090,RR,MUCAJAÍ,03093,0006,0023,UE2020,137,45,1,4,200,233
1091,RR,MUCAJAÍ,03093,0006,0024,UE2020,148,43,0,4,205,241
1092,RR,MUCAJAÍ,03093,0006,0025,UE2020,160,43,0,3,220,250
1093,RR,MUCAJAÍ,03093,0006,0027,UE2020,158,32,2,1,206,237
1094,RR,MUCAJAÍ,03093,0006,0030,UE2020,141,37,2,2,196,236
1095,RR,MUCAJAÍ,03093,0006,0031,UE2020,154,40,2,4,210,239
1096,RR,MUCAJAÍ,03093,0006,0032,UE2020,165,71,2,6,253,294
1097,RR,MUCAJAÍ,03093,0006,0033,UE2020,170,57,2,4,240,295
1098,RR,MUCAJAÍ,03093,0006,0034,UE2020,177,60,0,2,246,289
1099,RR,MUCAJAÍ,03093,0006,0035,UE2020,218,71,1,7,316,376
1100,RR,MUCAJAÍ,03093,0006,0037,UE2020,217,66,1,9,304,365
1101,RR,MUCAJAÍ,03093,0006,0038,UE2020,123,45,0,5,182,213
1102,RR,MUCAJAÍ,03093,0006,0040,UE2020,140,32,0,3,180,210
1103,RR,MUCAJAÍ,03093,0006,0041,UE2020,190,45,1,1,245,291
1104,RR,MUCAJAÍ,03093,0006,0042,UE2020,192,50,1,4,257,289
1105,RR,MUCAJAÍ,03093,0006,0043,UE2020,180,50,1,3,243,290
1106,RR,MUCAJAÍ,03093,0006,0044,UE2020,190,38,2,4,251,285
1107,RR,MUCAJAÍ,03093,0006,0045,UE2020,200,42,1,4,257,287
1108,RR,MUCAJAÍ,03093,0006,0046,UE2020,177,39,2,2,235,288
1109,RR,MUCAJAÍ,03093,0006,0047,UE2015,233,50,1,4,306,364
1110,RR,MUCAJAÍ,03093,0006,0049,UE2015,218,54,1,8,297,371
1111,RR,MUCAJAÍ,03093,0006,0051,UE2015,219,51,2,5,299,366
1112,RR,MUCAJAÍ,03093,0006,0053,UE2015,173,27,0,2,216,259
1113,RR,MUCAJAÍ,03093,0006,0054,UE2015,234,58,3,9,309,374
1114,RR,MUCAJAÍ,03093,0006,0056,UE2015,244,55,2,1,315,376
1115,RR,MUCAJAÍ,03093,0006,0058,UE2020,203,62,1,7,296,352
1116,RR,MUCAJAÍ,03093,0006,0061,UE2020,131,60,3,9,214,258
1117,RR,MUCAJAÍ,03093,0006,0062,UE2020,134,60,1,4,212,257
1118,RR,MUCAJAÍ,03093,0006,0063,UE2020,151,58,0,5,224,250
1119,RR,MUCAJAÍ,03093,0006,0066,UE2015,142,37,1,4,197,239
1120,RR,MUCAJAÍ,03093,0006,0067,UE2015,133,68,1,7,216,249
1121,RR,MUCAJAÍ,03093,0006,0068,UE2015,142,61,0,7,215,247
1122,RR,MUCAJAÍ,03093,0006,0069,UE2020,170,47,1,7,233,288
1123,RR,MUCAJAÍ,03093,0006,0071,UE2020,202,55,2,4,272,328
1124,RR,MUCAJAÍ,03093,0006,0073,UE2015,59,55,1,2,122,144
1125,RR,MUCAJAÍ,03093,0006,0074,UE2020,184,44,0,4,242,287
1126,RR,MUCAJAÍ,03093,0006,0075,UE2015,152,43,0,2,206,247
1127,RR,MUCAJAÍ,03093,0006,0076,UE2020,190,80,3,7,290,351
1128,RR,MUCAJAÍ,03093,0006,0078,UE2015,87,35,3,0,139,159
1129,RR,MUCAJAÍ,03093,0006,0082,UE2020,175,64,1,8,257,322
1130,RR,MUCAJAÍ,03093,0006,0084,UE2020,172,63,0,1,245,327
1131,RR,MUCAJAÍ,03093,0006,0085,UE2020,164,28,1,3,215,283
1132,RR,MUCAJAÍ,03093,0006,0088,UE2020,163,60,2,4,242,291
1133,RR,UIRAMUTÃ,03107,0007,0046,UE2015,56,44,0,0,101,112
1134,RR,UIRAMUTÃ,03107,0007,0047,UE2015,77,106,0,7,195,228
1135,RR,UIRAMUTÃ,03107,0007,0048,UE2015,57,125,0,7,194,221
1136,RR,UIRAMUTÃ,03107,0007,0049,UE2015,69,109,0,12,197,223
1137,RR,UIRAMUTÃ,03107,0007,0050,UE2015,144,112,2,9,277,325
1138,RR,UIRAMUTÃ,03107,0007,0051,UE2015,112,144,2,13,284,323
1139,RR,UIRAMUTÃ,03107,0007,0052,UE2015,108,142,3,11,275,326
1140,RR,UIRAMUTÃ,03107,0007,0053,UE2015,65,19,0,0,85,110
1141,RR,UIRAMUTÃ,03107,0007,0054,UE2015,14,138,0,0,156,176
1142,RR,UIRAMUTÃ,03107,0007,0056,UE2015,293,16,0,3,314,354
1143,RR,UIRAMUTÃ,03107,0007,0057,UE2015,30,133,0,0,164,183
1144,RR,UIRAMUTÃ,03107,0007,0058,UE2015,89,81,0,4,175,200
1145,RR,UIRAMUTÃ,03107,0007,0060,UE2015,48,156,1,3,208,234
1146,RR,UIRAMUTÃ,03107,0007,0061,UE2015,0,239,0,3,242,263
1147,RR,UIRAMUTÃ,03107,0007,0062,UE2015,1,233,2,4,245,277
1148,RR,UIRAMUTÃ,03107,0007,0063,UE2015,1,181,0,2,185,215
1149,RR,UIRAMUTÃ,03107,0007,0066,UE2015,118,150,2,6,284,325
1150,RR,UIRAMUTÃ,03107,0007,0068,UE2015,72,139,0,2,214,234
1151,RR,UIRAMUTÃ,03107,0007,0072,UE2015,126,146,1,11,288,323
1152,RR,UIRAMUTÃ,03107,0007,0073,UE2015,37,191,0,2,230,254
1153,RR,UIRAMUTÃ,03107,0007,0081,UE2015,2,220,0,1,224,254
1154,RR,UIRAMUTÃ,03107,0007,0084,UE2015,2,269,0,3,275,328
1155,RR,UIRAMUTÃ,03107,0007,0096,UE2015,120,128,0,6,261,317
1156,RR,UIRAMUTÃ,03107,0007,0100,UE2015,4,177,0,2,184,204
1157,RR,UIRAMUTÃ,03107,0007,0101,UE2015,64,104,2,4,177,212
1158,RR,UIRAMUTÃ,03107,0007,0104,UE2015,0,98,0,2,102,108
1159,RR,NORMANDIA,03115,0005,0578,UE2020,131,50,2,5,193,230
1160,RR,NORMANDIA,03115,0005,0579,UE2020,140,49,1,3,204,234
1161,RR,NORMANDIA,03115,0005,0580,UE2020,126,41,0,11,192,230
1162,RR,NORMANDIA,03115,0005,0581,UE2020,164,59,0,4,238,279
1163,RR,NORMANDIA,03115,0005,0582,UE2020,212,87,0,9,319,364
1164,RR,NORMANDIA,03115,0005,0583,UE2020,180,58,1,5,254,285
1165,RR,NORMANDIA,03115,0005,0584,UE2020,174,64,1,2,250,283
1166,RR,NORMANDIA,03115,0005,0585,UE2020,163,88,1,4,263,287
1167,RR,NORMANDIA,03115,0005,0586,UE2020,162,81,1,2,254,290
1168,RR,NORMANDIA,03115,0005,0587,UE2020,167,69,2,1,251,284
1169,RR,NORMANDIA,03115,0005,0588,UE2020,167,60,0,2,237,277
1170,RR,NORMANDIA,03115,0005,0589,UE2015,130,63,1,1,201,228
1171,RR,NORMANDIA,03115,0005,0590,UE2015,120,73,1,1,202,231
1172,RR,NORMANDIA,03115,0005,0591,UE2015,111,74,2,1,197,227
1173,RR,NORMANDIA,03115,0005,0592,UE2015,127,64,0,2,198,225
1174,RR,NORMANDIA,03115,0005,0593,UE2015,219,86,1,1,314,365
1175,RR,NORMANDIA,03115,0005,0594,UE2015,142,97,0,3,248,273
1176,RR,NORMANDIA,03115,0005,0595,UE2015,135,111,0,1,249,275
1177,RR,NORMANDIA,03115,0005,0596,UE2015,128,99,1,2,232,273
1178,RR,NORMANDIA,03115,0005,0598,UE2015,67,262,0,3,337,378
1179,RR,NORMANDIA,03115,0005,0600,UE2015,163,140,1,5,310,349
1180,RR,NORMANDIA,03115,0005,0601,UE2015,123,97,2,3,229,268
1181,RR,NORMANDIA,03115,0005,0602,UE2015,36,160,1,4,204,235
1182,RR,NORMANDIA,03115,0005,0603,UE2015,52,143,0,3,206,236
1183,RR,NORMANDIA,03115,0005,0604,UE2015,21,147,1,0,172,194
1184,RR,NORMANDIA,03115,0005,0611,UE2015,47,86,1,2,140,152
1185,RR,NORMANDIA,03115,0005,0612,UE2020,142,56,1,0,208,264
1186,RR,NORMANDIA,03115,0005,0615,UE2020,102,75,0,4,189,228
1187,RR,NORMANDIA,03115,0005,0627,UE2015,1,64,0,2,67,75
1188,RR,NORMANDIA,03115,0005,0668,UE2015,30,83,0,3,117,125
1189,RR,PACARAIMA,03123,0007,0001,UE2015,56,118,1,1,185,210
1190,RR,PACARAIMA,03123,0007,0002,UE2015,52,110,0,4,174,207
1191,RR,PACARAIMA,03123,0007,0003,UE2015,70,114,2,1,197,212
1192,RR,PACARAIMA,03123,0007,0005,UE2020,135,41,0,8,198,247
1193,RR,PACARAIMA,03123,0007,0006,UE2020,144,38,1,1,191,246
1194,RR,PACARAIMA,03123,0007,0007,UE2020,146,36,0,2,188,243
1195,RR,PACARAIMA,03123,0007,0008,UE2020,135,47,1,3,195,244
1196,RR,PACARAIMA,03123,0007,0009,UE2020,135,35,0,1,184,241
1197,RR,PACARAIMA,03123,0007,0010,UE2015,169,44,0,6,223,255
1198,RR,PACARAIMA,03123,0007,0011,UE2015,158,67,1,0,235,256
1199,RR,PACARAIMA,03123,0007,0012,UE2015,77,105,2,10,203,249
1200,RR,PACARAIMA,03123,0007,0014,UE2020,132,46,2,3,193,243
1201,RR,PACARAIMA,03123,0007,0015,UE2020,153,44,0,5,211,246
1202,RR,PACARAIMA,03123,0007,0016,UE2020,141,48,0,3,199,247
1203,RR,PACARAIMA,03123,0007,0017,UE2020,137,45,2,3,194,244
1204,RR,PACARAIMA,03123,0007,0018,UE2020,131,46,0,1,186,245
1205,RR,PACARAIMA,03123,0007,0019,UE2015,111,85,0,1,211,242
1206,RR,PACARAIMA,03123,0007,0020,UE2015,19,112,0,0,132,140
1207,RR,PACARAIMA,03123,0007,0021,UE2020,108,29,1,3,148,211
1208,RR,PACARAIMA,03123,0007,0022,UE2020,106,33,0,3,150,205
1209,RR,PACARAIMA,03123,0007,0023,UE2020,116,24,1,2,154,209
1210,RR,PACARAIMA,03123,0007,0064,UE2020,132,47,3,3,189,245
1211,RR,PACARAIMA,03123,0007,0065,UE2020,146,33,0,0,189,241
1212,RR,PACARAIMA,03123,0007,0069,UE2015,83,114,0,6,212,255
1213,RR,PACARAIMA,03123,0007,0070,UE2020,107,29,1,0,142,203
1214,RR,PACARAIMA,03123,0007,0071,UE2020,109,21,1,2,141,205
1215,RR,PACARAIMA,03123,0007,0074,UE2020,126,44,1,1,178,245
1216,RR,PACARAIMA,03123,0007,0075,UE2020,152,87,1,6,255,337
1217,RR,PACARAIMA,03123,0007,0076,UE2015,165,66,0,1,235,254
1218,RR,PACARAIMA,03123,0007,0080,UE2015,2,104,0,0,109,122
1219,RR,PACARAIMA,03123,0007,0085,UE2015,85,89,0,1,183,210
1220,RR,PACARAIMA,03123,0007,0087,UE2015,11,156,0,1,170,186
1221,RR,PACARAIMA,03123,0007,0090,UE2015,128,101,3,6,252,302
1222,RR,PACARAIMA,03123,0007,0092,UE2020,122,37,0,5,172,257
1223,RR,PACARAIMA,03123,0007,0093,UE2020,109,20,2,2,141,206
1224,RR,PACARAIMA,03123,0007,0103,UE2015,196,64,0,2,276,317
1225,RR,SÃO JOÃO DA BALIZA,03131,0004,0001,UE2020,121,67,5,5,208,232
1226,RR,SÃO JOÃO DA BALIZA,03131,0004,0002,UE2020,117,62,0,6,199,235
1227,RR,SÃO JOÃO DA BALIZA,03131,0004,0003,UE2020,113,68,2,6,194,233
1228,RR,SÃO JOÃO DA BALIZA,03131,0004,0004,UE2020,115,70,3,3,207,237
1229,RR,SÃO JOÃO DA BALIZA,03131,0004,0005,UE2020,116,65,0,8,200,235
1230,RR,SÃO JOÃO DA BALIZA,03131,0004,0006,UE2020,130,58,1,2,208,237
1231,RR,SÃO JOÃO DA BALIZA,03131,0004,0007,UE2020,119,65,0,10,205,237
1232,RR,SÃO JOÃO DA BALIZA,03131,0004,0008,UE2020,121,73,3,6,207,235
1233,RR,SÃO JOÃO DA BALIZA,03131,0004,0009,UE2020,121,71,1,3,207,237
1234,RR,SÃO JOÃO DA BALIZA,03131,0004,0010,UE2020,102,69,2,1,192,220
1235,RR,SÃO JOÃO DA BALIZA,03131,0004,0061,UE2020,95,135,0,8,252,281
1236,RR,SÃO JOÃO DA BALIZA,03131,0004,0072,UE2020,110,66,0,3,193,223
1237,RR,SÃO JOÃO DA BALIZA,03131,0004,0079,UE2020,120,54,0,2,192,223
1238,RR,SÃO JOÃO DA BALIZA,03131,0004,0080,UE2020,194,58,2,7,285,337
1239,RR,SÃO JOÃO DA BALIZA,03131,0004,0091,UE2020,104,61,3,2,183,211
1240,RR,SÃO JOÃO DA BALIZA,03131,0004,0093,UE2020,111,60,3,6,197,223
1241,RR,SÃO JOÃO DA BALIZA,03131,0004,0101,UE2020,103,66,3,1,181,207
1242,RR,SÃO JOÃO DA BALIZA,03131,0004,0110,UE2020,141,49,1,1,203,236
1243,RR,SÃO JOÃO DA BALIZA,03131,0004,0122,UE2020,133,51,2,3,198,230
1244,RR,SÃO JOÃO DA BALIZA,03131,0004,0129,UE2020,124,48,3,1,186,223
1245,RR,SÃO JOÃO DA BALIZA,03131,0004,0130,UE2020,109,53,1,3,171,204
1246,RR,SÃO LUIZ,03158,0004,0021,UE2020,190,44,2,1,247,284
1247,RR,SÃO LUIZ,03158,0004,0022,UE2020,180,49,2,4,252,290
1248,RR,SÃO LUIZ,03158,0004,0023,UE2020,150,59,1,10,228,273
1249,RR,SÃO LUIZ,03158,0004,0024,UE2020,144,65,3,8,232,275
1250,RR,SÃO LUIZ,03158,0004,0025,UE2020,144,78,2,7,247,279
1251,RR,SÃO LUIZ,03158,0004,0026,UE2020,131,64,2,5,216,271
1252,RR,SÃO LUIZ,03158,0004,0027,UE2020,186,65,0,5,265,324
1253,RR,SÃO LUIZ,03158,0004,0038,UE2015,115,58,2,3,195,238
1254,RR,SÃO LUIZ,03158,0004,0039,UE2015,136,47,1,3,204,234
1255,RR,SÃO LUIZ,03158,0004,0043,UE2020,180,71,2,4,272,322
1256,RR,SÃO LUIZ,03158,0004,0051,UE2020,157,56,1,8,231,276
1257,RR,SÃO LUIZ,03158,0004,0052,UE2015,123,65,1,1,204,235
1258,RR,SÃO LUIZ,03158,0004,0056,UE2015,116,94,1,6,230,264
1259,RR,SÃO LUIZ,03158,0004,0067,UE2015,2,154,0,2,162,171
1260,RR,SÃO LUIZ,03158,0004,0073,UE2020,176,47,3,7,243,293
1261,RR,SÃO LUIZ,03158,0004,0083,UE2020,213,53,0,3,288,339
1262,RR,SÃO LUIZ,03158,0004,0087,UE2015,137,50,2,3,202,240
1263,RR,SÃO LUIZ,03158,0004,0094,UE2020,186,44,3,4,252,290
1264,RR,SÃO LUIZ,03158,0004,0116,UE2020,112,47,2,1,177,212
1265,RR,SÃO LUIZ,03158,0004,0124,UE2020,180,55,0,4,248,290
1266,RR,SÃO LUIZ,03158,0004,0127,UE2015,119,85,0,2,219,268
